t,x,y,z
5.97,-10.261855518627065,-8.968164551972318,30.73722149284712
5.98,-10.119846687374087,-8.621764591614243,30.813163981825543
5.99,-9.957218988487229,-8.276565190001493,30.83892640404161
6.0,-9.776998097096435,-7.934731410214535,30.815759280598517
6.01,-9.582733792711837,-7.597690345666072,30.74584996831739
6.0200000000000005,-9.377496298633293,-7.268931701203263,30.632413900216683
6.03,-9.161587789274373,-6.960391856461073,30.478923373944827
6.04,-8.938080127461562,-6.6759253286875335,30.288037354276806
6.05,-8.710172048539183,-6.417911238448799,30.062713860454874
6.0600000000000005,-8.480863551558246,-6.188140614424126,29.80628295633199
6.07,-8.252955899276538,-5.987816393405961,29.522446750371913
6.08,-8.029051618158501,-5.817553420299799,29.215279395649063
6.09,-7.811554498375315,-5.677378448124289,28.889227089848596
6.1000000000000005,-7.602669593804853,-5.566730138011188,28.549108075266382
6.11,-7.404403222031759,-5.484459059205407,28.200112638809102
6.12,-7.218562964347334,-5.428827689064947,27.847803111994075
6.13,-7.04663420804792,-5.397910116376156,27.495668824228037
6.140000000000001,-6.889449023270724,-5.390817173603881,27.14280435679098
6.15,-6.747680880123516,-5.406636139337659,26.79148257365438
6.16,-6.621903833116814,-5.4444103130299215,26.443976525089138
6.17,-6.512588961657597,-5.503151558249359,26.10242694598024
6.18,-6.420104370049289,-5.581840302680921,25.76884225582673
6.19,-6.344715187491758,-5.679425538125831,25.445098558741684
6.2,-6.286583568081335,-5.7948248205015425,25.132939643452318
6.21,-6.245768690810776,-5.9269242698417965,24.83397698329982
6.22,-6.222226759569293,-6.074578570296587,24.54968973623947
6.23,-6.2158110031425435,-6.2366109701321815,24.281424744840578
6.24,-6.225447588584335,-6.412459160519531,24.030451578122097
6.25,-6.250461563884447,-6.602238537603364,23.798301342996677
6.26,-6.291301723457301,-6.805555048528067,23.58660412199714
6.2700000000000005,-6.34823387458776,-7.021873820092687,23.3969680101738
6.28,-6.421339570934569,-7.250519790450554,23.23097907700172
6.29,-6.510516112530382,-7.490677709109387,23.090201366380622
6.3,-6.615476545781752,-7.741392136931233,22.976176896634954
6.3100000000000005,-6.735749663469136,-8.001567446132494,22.890425660513863
6.32,-6.870680004746857,-8.269967820283846,22.83444562519123
6.33,-7.0194278551431655,-8.545217254310367,22.809712732265616
6.34,-7.180969246560203,-8.825799554491459,22.817680897760305
6.3500000000000005,-7.35409595727402,-9.110058338460878,22.859782012123283
6.36,-7.537415511934521,-9.396197035206647,22.937425940227243
6.37,-7.729351181565551,-9.682278885071208,23.05200052136959
6.38,-7.9287659718926,-9.966729293318494,23.203675080767816
6.390000000000001,-8.135387865936494,-10.24654090749768,23.391805092546925
6.4,-8.347970712182573,-10.516550194441201,23.61757952451174
6.41,-8.565010816273901,-10.771836952173938,23.88138356846364
6.42,-8.784769908023435,-11.007763308549514,24.18274120516748
6.43,-9.005275141414035,-11.219973721250312,24.52031520435162
6.44,-9.224319094598487,-11.404394977787499,24.89190712470793
6.45,-9.439459769899424,-11.557236195500954,25.29445731389169
6.46,-9.648020593809445,-11.674988821559369,25.724044908521776
6.47,-9.847090416991039,-11.754426632960184,26.175887834180507
6.48,-10.033523514276613,-11.792605736529604,26.644342805413764
6.49,-10.203939584668433,-11.786864568922589,27.122905325730777
6.5,-10.35472375133872,-11.73482389662287,27.60420968760441
6.51,-10.482213338796969,-11.63384757908247,28.080217399515405
6.5200000000000005,-10.585515767312355,-11.47723673992446,28.544540433992832
6.53,-10.662836508188567,-11.270775348625497,28.98862334460882
6.54,-10.712137703962089,-11.023100001202573,29.40403365513657
6.55,-10.73202184124411,-10.74198687389053,29.783546882989214
6.5600000000000005,-10.721731750720549,-10.434351723142024,30.121146539219882
6.57,-10.681150607152052,-10.106249885627626,30.41202412852158
6.58,-10.610801929373991,-9.762876278235666,30.65257914922737
6.59,-10.511849580296461,-9.40856539807234,30.840419093310263
6.6000000000000005,-10.386097766904273,-9.046791322461644,30.97435944638323
6.61,-10.235991040256996,-8.680167708945515,31.05442368769919
6.62,-10.064614295488894,-8.310447795283624,31.081843290151063
6.63,-9.875692771808966,-7.93852439945352,31.059057720271724
6.640000000000001,-9.67265308985418,-7.567134606926915,30.989235378184592
6.65,-9.454704739582159,-7.212661733637901,30.873245824100145
6.66,-9.224875805380561,-6.881079794237438,30.713109399637958
6.67,-8.986771956169882,-6.575566975965728,30.51167362291832
6.68,-8.743799942847815,-6.2986475149650545,30.27231605497567
6.69,-8.49916759828923,-6.052191696279763,29.99894429975855
6.7,-8.255883837346255,-5.837415853856353,29.695996004129725
6.71,-8.016758656848163,-5.654882370543334,29.368438857866032
6.72,-7.784403135601437,-5.504499678091328,29.021770593658463
6.73,-7.561229434389745,-5.3855222571530295,28.662018987112123
6.74,-7.3494507959740085,-5.296550637283245,28.295741856746357
6.75,-7.1510218983907015,-5.235561255732176,27.92744732031013
6.76,-6.967201971964896,-5.200917502850259,27.555827694282534
6.7700000000000005,-6.798856468597374,-5.19158017082494,27.183339382488523
6.78,-6.646730938367135,-5.206473260502483,26.81252038103519
6.79,-6.511453195244576,-5.244469671782119,26.445743209703338
6.8,-6.393533317091548,-5.3043912036160545,26.08521491194763
6.8100000000000005,-6.2933636456613335,-5.385008554009472,25.7329770548965
6.82,-6.21121878659868,-5.485041320020503,25.390905729352298
6.83,-6.14725560943975,-5.603157997760272,25.060711549791083
6.84,-6.101513247612154,-5.737975982392867,24.74393965436277
6.8500000000000005,-6.073913097031871,-5.8880615694699445,24.44196970506044
6.86,-6.063513059692096,-6.052959061905174,24.156185592570598
6.87,-6.069752705431194,-6.232943317470898,23.888125183983792
6.88,-6.092921099183701,-6.427583774113256,23.639293293161074
6.890000000000001,-6.133160759389193,-6.6363689853065635,23.41121806045945
6.9,-6.190467657992264,-6.858706620053237,23.205450952731955
6.91,-6.264691220442553,-7.093923462883905,23.023566763327537
6.92,-6.355534325694728,-7.341265413857337,22.867163612091133
6.93,-6.462553306208489,-7.599897488560462,22.737862945363666
6.94,-6.585157947948579,-7.868903818108387,22.63730953598201
6.95,-6.722611490384744,-8.14728764914431,22.567171483279047
6.96,-6.874030626491791,-8.433971343839653,22.5291402130836
6.97,-7.038385502749551,-8.727796379893977,22.524930477720474
6.98,-7.2144997191429034,-9.027523350535027,22.55628035601046
6.99,-7.401302163200124,-9.331850852268456,22.623681632487216
7.0,-7.5984442363173,-9.63813745018517,22.727478776739122
7.01,-7.805383935501017,-9.942657808183384,22.870285380022974
7.0200000000000005,-8.021252181701815,-10.241588242043958,23.053930944058862
7.03,-8.244856245856907,-10.531016479622862,23.27940987255833
7.04,-8.474679748890303,-10.806941660851326,23.546881471224456
7.05,-8.708882661712726,-11.06527433773574,23.85566994775179
7.0600000000000005,-8.945301305221662,-11.3018364743577,24.20426441182641
7.07,-9.181448350301265,-11.512361446873916,24.590318875125803
7.08,-9.414512817822487,-11.692494043516355,25.01065225131901
7.09,-9.641360078642997,-11.83779046459214,25.461248356066562
7.1000000000000005,-9.858531853607216,-11.943718322483589,25.93725590702051
7.11,-10.062246213546247,-12.005656641648175,26.432988523824278
7.12,-10.248775747110141,-12.018774168480833,26.94226469293486
7.13,-10.417176300038838,-11.979013152132659,27.459714893757695
7.140000000000001,-10.564004885961825,-11.88688545332023,27.975436527592297
7.15,-10.685640794366662,-11.744044609326277,28.479438804104834
7.16,-10.779169191176553,-11.55268853679962,28.96267305331267
7.17,-10.842381118750287,-11.315559531755193,29.417032725584164
7.18,-10.873773495882256,-11.035944269574046,29.83535339163874
7.19,-10.872549117802446,-10.71767380500331,30.211412742546898
7.2,-10.83861665617645,-10.365123572156312,30.539930589730094
7.21,-10.772590659105461,-9.98321338451241,30.816568864960935
7.22,-10.675791551126272,-9.577407434917102,31.037931620363057
7.23,-10.550166429470082,-9.153863482661466,31.20154896694041
7.24,-10.395949355259937,-8.72405354449503,31.30552886706876
7.25,-10.21535696863831,-8.297156857869469,31.349567439653118
7.26,-10.011920238786573,-7.8794713202651465,31.334585985946834
7.2700000000000005,-9.789162985024623,-7.476674900574755,31.2624130405443
7.28,-9.550601876810969,-7.093825639103453,31.135784371380968
7.29,-9.299746433742612,-6.73536164756865,30.95834297973333
7.3,-9.040099025555126,-6.405101109100153,30.73463910021893
7.3100000000000005,-8.77515487212261,-6.106242278240103,30.470130200796326
7.32,-8.508402043457785,-5.841363480943079,30.1711809827652
7.33,-8.24332145971185,-5.6124231145759405,29.84506338076622
7.34,-7.98340702921555,-5.4205103820344664,29.499665510223092
7.3500000000000005,-7.732045176882703,-5.262220753639678,29.13775081607918
7.36,-7.49140369379216,-5.136051986410107,28.761868395556352
7.37,-7.263240560614674,-5.041546568071673,28.37559270977187
7.38,-7.0491296554847285,-4.977927515383323,27.98231585027297
7.390000000000001,-6.850460754000498,-4.944098374137007,27.585247539036793
7.4,-6.668439529223913,-4.938643219157693,27.18741512847055
7.41,-6.50408755168056,-4.959826654303343,26.791663601411273
7.42,-6.358242289359751,-5.005593812464935,26.400655571125984
7.43,-6.231557107714502,-5.073570355566452,26.016871281311644
7.44,-6.124501269661531,-5.161062474564895,25.642608606095138
7.45,-6.03735471033035,-5.265072807035003,25.279978799705155
7.46,-5.969337642860715,-5.385592239821235,24.930101028968593
7.47,-5.919868810640177,-5.523555168852642,24.593934746629763
7.48,-5.888970281013762,-5.6782703777249,24.27294008656073
7.49,-5.876583390374675,-5.849090084604721,23.96860038087897
7.5,-5.882568744164286,-6.035409942229946,23.682422159947222
7.51,-5.906706216872143,-6.236669037909484,23.41593515237358
7.5200000000000005,-5.94869495203597,-6.452349893523346,23.170692285011455
7.53,-6.0081533622416545,-6.68197846552257,22.94826968295967
7.54,-6.084619129123267,-6.925124144929335,22.7502666695623
7.55,-6.177549203363047,-7.18139975733688,22.578305766408793
7.5600000000000005,-6.286319804691421,-7.450461562909558,22.434032693333926
7.57,-6.409772410619,-7.731524336003009,22.318331986147992
7.58,-6.547457312742776,-8.023505949544576,22.232763150379817
7.59,-6.699804329495675,-8.325542810902443,22.180166645445407
7.6000000000000005,-6.866934397041291,-8.636373502552514,22.163046938127188
7.61,-7.0486563886071,-8.95433660334738,22.183567792908732
7.62,-7.244467114484541,-9.27737068851649,22.243552271974725
7.63,-7.453551322028963,-9.603014329666024,22.344482735211
7.640000000000001,-7.674781695659659,-9.928406094778975,22.48750084020453
7.65,-7.906718856859787,-10.250284548215008,22.673407542243385
7.66,-8.147611364176484,-10.564988250710654,22.902663094316804
7.67,-8.395395713220793,-10.868455759379177,23.175387047115148
7.68,-8.647696336667682,-11.156225627710617,23.491358249029915
7.69,-8.901825604256059,-11.423436405571804,23.85001484615376
7.7,-9.154783822788694,-11.66482663920627,24.250454282280383
7.71,-9.404527390009372,-11.875734682047591,24.691023564509788
7.72,-9.649373960242283,-12.051028592771624,25.167251523761806
7.73,-9.885411393580641,-12.184052227438919,25.67328869301103
7.74,-10.108875209701704,-12.269322755442799,26.20277991190163
7.75,-10.316185375648518,-12.302565223817643,26.748865649272464
7.76,-10.50394630582984,-12.280712557238834,27.304182003156914
7.7700000000000005,-10.66894686202017,-12.20190555802277,27.860860700782972
7.78,-10.808160353359693,-12.065492906126881,28.410529098573054
7.79,-10.918744536354367,-11.872031159149605,28.94431018214427
7.8,-10.998041614875866,-11.623284752330406,29.452822566308267
7.8100000000000005,-11.0435782401616,-11.322225998549731,29.926180495071275
7.82,-11.053452162065096,-10.971654580864794,30.353879930095207
7.83,-11.02719071386479,-10.579225606899366,30.728388073565934
7.84,-10.965033162858504,-10.155731299639191,31.04486386616247
7.8500000000000005,-10.867810548139405,-9.711084836341765,31.299623140679227
7.86,-10.736945726840139,-9.25431940850052,31.490138304036176
7.87,-10.57445337413278,-8.793588221844578,31.61503833727898
7.88,-10.382939983228852,-8.336164496338919,31.674108795578878
7.890000000000001,-10.165603865379314,-7.888441466184296,31.66829180823275
7.9,-9.926235149874623,-7.455932379817394,31.599686078663076
7.91,-9.669215784044638,-7.0432704999105935,31.471546884417975
7.92,-9.399502879539815,-6.654237425374831,31.288306089996684
7.930000000000001,-9.12052958571792,-6.294995817139567,31.057360162407917
7.94,-8.835593410988544,-5.97040783314526,30.78495245615329
7.95,-8.54875943825228,-5.6825259723037025,30.475800621579335
7.96,-8.263753268874988,-5.432596996405065,30.134768656945145
7.97,-7.983961022687783,-5.2210619301178625,29.76686690842236
7.98,-7.712429337987011,-5.047556060988941,29.377252070095157
7.99,-7.451865371534336,-4.910908939443534,28.971227183960348
8.0,-7.2046367985566055,-4.80914437878517,28.55424163992721
8.01,-6.972771812745939,-4.739480455195743,28.131891175817593
8.02,-6.757952965117989,-4.698430969852672,27.709724467005604
8.03,-6.561269511903455,-4.684584081779147,27.288661872262875
8.040000000000001,-6.383325942747483,-4.69688149861587,26.86989995591277
8.05,-6.224609297610087,-4.733744036627443,26.45580471139713
8.06,-6.085493129430585,-4.793675440679988,26.048572951571348
8.07,-5.966237504127732,-4.875262384241145,25.65023230870473
8.08,-5.866989000599683,-4.97717446938007,25.262641234480363
8.09,-5.787780710723996,-5.098164226767436,24.88748899999516
8.1,-5.72853223935763,-5.2370671156754325,24.526295695759835
8.11,-5.689049704336947,-5.392801523977767,24.180412231698902
8.120000000000001,-5.668855710358381,-5.564459152791422,23.851085254305875
8.13,-5.66639617815998,-5.752111351953571,23.540013152441897
8.14,-5.6818370740643,-5.955568251166635,23.248607862479357
8.15,-5.715595391568154,-6.174434147277197,22.97824763271115
8.16,-5.767911561802499,-6.408261872243308,22.73040242697294
8.17,-5.838849453532436,-6.656552793134479,22.5066339246432
8.18,-5.928296373157213,-6.918756812131685,22.308595520643173
8.19,-6.035963064710222,-7.194272366527361,22.138032325436892
8.2,-6.161383709859002,-7.482446428725408,21.99678116503117
8.21,-6.303915927905262,-7.782574506241245,21.88677058097559
8.22,-6.462740775784781,-8.093900641701588,21.810020830362582
8.23,-6.636862748067555,-8.415617412844776,21.76864388582729
8.24,-6.825109776957706,-8.746865932520562,21.764843435547675
8.25,-7.026133232293495,-9.086735848690157,21.800914883244477
8.26,-7.23881535740133,-9.433907304215309,21.878246211725347
8.27,-7.463462629987321,-9.784933933156642,21.996910536903243
8.28,-7.699670362839449,-10.135815581569842,22.160179794441355
8.290000000000001,-7.946565424457234,-10.482339704763232,22.370601203980442
8.3,-8.202871772469592,-10.820045504691599,22.629727049108883
8.31,-8.466910453635107,-11.14422392995656,22.938114677362893
8.32,-8.736599603841846,-11.449917675806319,23.295326500226388
8.33,-9.009454448107409,-11.731921184135723,23.699929993131025
8.34,-9.282587300578932,-11.98478064348627,24.149497695456187
8.35,-9.552707564533078,-12.202793989046096,24.64060721052899
8.36,-9.816121732376045,-12.380010902649996,25.168841205624297
8.370000000000001,-10.068733385643602,-12.510232812779421,25.72878741196479
8.38,-10.306043969776965,-12.58701275727365,26.31403946896231
8.39,-10.52547713915994,-12.60409461542861,26.918898458268615
8.4,-10.723755319830646,-12.55883226775403,27.53335463824959
8.41,-10.895889518504287,-12.450767103469596,28.144791462253746
8.42,-11.037704446305765,-12.280512093688735,28.741561769570836
8.43,-11.145838518769672,-12.0497517914186,29.31298778543187
8.44,-11.217743855840286,-11.761242331560085,29.849361121009082
8.45,-11.251686281871581,-11.418811430907812,30.341942773415973
8.46,-11.246745325627213,-11.027358388150065,30.782963125707344
8.47,-11.202814220280537,-10.592854083869078,31.16562194687902
8.48,-11.120599903414597,-10.122340980540612,31.484088391868312
8.49,-11.00127419042201,-9.624558304354883,31.73332115411192
8.5,-10.844856844912421,-9.113592891144219,31.909006729329107
8.51,-10.654480289422862,-8.60018225307537,32.01059524550523
8.52,-10.434007557032716,-8.093264144833745,32.039117235927094
8.53,-10.187423494581921,-7.600873881409624,31.996769970802784
8.540000000000001,-9.918834762670924,-7.130144338098093,31.886917457261656
8.55,-9.632469835660874,-6.687305950499358,31.714090439354408
8.56,-9.332679001673336,-6.277686714518252,31.48398639805298
8.57,-9.02393436259048,-5.905712186364571,31.203469551250613
8.58,-8.710829834055032,-5.57490548255299,30.880570853761828
8.59,-8.398082572366143,-5.287853778267993,30.524466612477095
8.6,-8.090306129040213,-5.042477653847222,30.14188426007577
8.61,-7.790795623285601,-4.836715531686393,29.736755237871954
8.620000000000001,-7.502238076686643,-4.6703459596272925,29.31363408329205
8.63,-7.227042200301494,-4.542605849502228,28.87686978751485
8.64,-6.96733839466181,-4.452190477133844,28.43060579547107
8.65,-6.724978749772964,-4.397253482335257,27.97878000584367
8.66,-6.501537045113988,-4.375406868910014,27.525124771067755
8.67,-6.2983087496375765,-4.383721004652097,27.073166897330598
8.68,-6.116311021770081,-4.418724621345921,26.626227644571618
8.69,-5.956282709411519,-4.476404814766335,26.187422726482403
8.700000000000001,-5.818644359462283,-4.552381390935231,25.7595884550549
8.71,-5.702470128522097,-4.647399498572813,25.343113959478575
8.72,-5.607229694053848,-4.762039857088882,24.938644489724894
8.73,-5.532812828563721,-4.895255128126122,24.547618912930755
8.74,-5.479046108906998,-5.0461479599868895,24.1714770527973
8.75,-5.445692916288065,-5.213970987633214,23.811659689589927
8.76,-5.432453436260408,-5.398126832686794,23.469608560138283
8.77,-5.438964658726611,-5.598168103429002,23.146766357836277
8.78,-5.4648003779383645,-5.81379739480088,22.84457673264206
8.790000000000001,-5.509471192496464,-6.0448672884031875,22.564484291078
8.8,-5.572424503325248,-6.2913803510690505,22.30793459590478
8.81,-5.652651243760805,-6.553065484274281,22.076366472324093
8.82,-5.749951980509345,-6.829716013567411,21.87159848616721
8.83,-5.8647719857091705,-7.121308787634645,21.69566492890234
8.84,-5.997339915252853,-7.427513844288261,21.55062606751032
8.85,-6.14766780878723,-7.74769441046661,21.4385681444846
8.86,-6.3155510897134075,-8.080906902234112,21.36160337783126
8.870000000000001,-6.500568565186789,-8.425900924781322,21.321869961068987
8.88,-6.70208242611695,-8.781119272424684,21.321532063229117
8.89,-6.919238247167826,-9.14469792860689,21.362779828855583
8.9,-7.15096498675759,-9.514466065896652,21.447829378004943
8.91,-7.3959749870586835,-9.887946045988745,21.578922806246375
8.92,-7.652763973997812,-10.262353419704022,21.758328184661686
8.93,-7.919620794348596,-10.634644976607975,21.98827937793465
8.94,-8.195304644538277,-11.002958140497482,22.267913635198607
8.950000000000001,-8.478477158635211,-11.360648791209943,22.59803996505648
8.96,-8.767177851907048,-11.699305245530457,22.980196490423285
8.97,-9.05906036075277,-12.011064727420838,23.414415319149633
8.98,-9.35139244270249,-12.288613368019371,23.899222544021516
8.99,-9.641055976417501,-12.525186205640876,24.43163824276035
9.0,-9.924546961690275,-12.714567185776703,25.007176478022988
9.01,-10.197975519444467,-12.851089161094732,25.6198452974017
9.02,-10.457065891734912,-12.929633891439378,26.2621467334242
9.03,-10.697156441747621,-12.945632043831587,26.925076803553615
9.040000000000001,-10.913199653799829,-12.89506319246882,27.59812551018864
9.05,-11.09976213333983,-12.774455818725109,28.269276840663018
9.06,-11.25124373572837,-12.58009992780149,28.92518568707341
9.07,-11.365742848791797,-12.302519366219043,29.554113136370802
9.08,-11.440902804841175,-11.95326241076153,30.143375861866804
9.09,-11.47428450835234,-11.548263236220626,30.681250323970044
9.1,-11.464476023378406,-11.101471401592246,31.158022478364824
9.11,-11.411092573549748,-10.624851850076563,31.56598777601114
9.120000000000001,-11.314776542073991,-10.128384909077916,31.899451163144718
9.13,-11.177197471736083,-9.620066290205154,32.154727081276796
9.14,-11.001052064898191,-9.105907089271117,32.33013946719448
9.15,-10.79006418349977,-8.589933786292983,32.426021752960494
9.16,-10.548984849057534,-8.074188245492179,32.444716865913236
9.17,-10.283592242665472,-7.5587277152943875,32.3905772286668
9.18,-9.998780879150901,-7.0481614682107345,32.26917078310351
9.19,-9.694080678492828,-6.568237235138995,32.083822253624845
9.200000000000001,-9.374603581883585,-6.126339270002949,31.83932646150015
9.21,-9.045748649041256,-5.726417691520809,31.541286391542577
9.22,-8.712523183979094,-5.371192419212061,31.19590904162536
9.23,-8.379542735005748,-5.062153173397781,30.810005422682007
9.24,-8.051031094725209,-4.799559475200551,30.390990558706246
9.25,-7.730820300036811,-4.582440646544468,29.94688348675203
9.26,-7.422350632135229,-4.408595810155132,29.486307256933543
9.27,-7.128671580172668,-4.274599410936919,29.01845141101665
9.28,-6.852379080885368,-4.177251389988714,28.54615929303075
9.290000000000001,-6.5950107025218605,-4.114442793073223,28.06982541849764
9.3,-6.357649362100993,-4.083854340849401,27.59278112333984
9.31,-6.141188759595273,-4.083210000555769,27.118034770323796
9.32,-5.946333377931053,-4.110276986010454,26.648271749060193
9.33,-5.773598482988486,-4.1628657576111845,26.185854476003893
9.34,-5.623310123601524,-4.2388300223352795,25.732822394453915
9.35,-5.495605131557918,-4.336066733739659,25.29089197455345
9.36,-5.390431121599216,-4.452516091960837,24.861456713289854
9.370000000000001,-5.307360801877076,-4.586509802165322,24.44572516022467
9.38,-5.245286761544613,-4.738224048462957,24.045289021711152
9.39,-5.2040691941341946,-4.907099626321442,23.6613068973624
9.4,-5.183621784697234,-5.092522210189225,23.294953388232628
9.41,-5.183774961898178,-5.294011255320813,22.947500970903526
9.42,-5.204275898014497,-5.511219997776781,22.620319997484273
9.43,-5.244788508936697,-5.743935454423766,22.31487869561152
9.44,-5.304893454168308,-5.99207842293447,22.032743168449407
9.450000000000001,-5.384088136825906,-6.255703481787709,21.775577394689506
9.46,-5.481786703639053,-6.534998990268219,21.545143228551
9.47,-5.59732004495038,-6.830287088466942,21.34330039978043
9.48,-5.729935725352962,-7.141973500909327,21.17197783287398
9.49,-5.879186576768958,-7.469001281230425,21.032579811072175
9.5,-6.045513131050975,-7.810814554724723,20.927659185059493
9.51,-6.229248928319387,-8.167054436120898,20.860169013387562
9.52,-6.430438781739997,-8.536798078529486,20.832909608320538
9.53,-6.648838777524042,-8.918558673442888,20.848528535835122
9.540000000000001,-6.883916274928239,-9.310285450735439,20.90952061562057
9.55,-7.1348499062546065,-9.70936367866312,21.018227921078623
9.56,-7.400529576850722,-10.112614663863983,21.17683977932361
9.57,-7.679556465109558,-10.516295751357875,21.387392771182377
9.58,-7.970243022469518,-10.916100324546504,21.651770731194315
9.59,-8.270612973414439,-11.30715780521344,21.971704747611348
9.6,-8.578401315473592,-11.684033653524107,22.34877316239794
9.61,-8.891532794926302,-12.041804681156957,22.783164631573726
9.620000000000001,-9.207647091253529,-12.37318848907551,23.27305664707354
9.63,-9.523160422824734,-12.66800199439136,23.81661521196276
9.64,-9.834226418055557,-12.917056802877982,24.410370701915273
9.65,-10.136747723511167,-13.11219571389628,25.049194526823705
9.66,-10.426376003906315,-13.246292720394653,25.726299130799497
9.67,-10.69851194210534,-13.313253008908998,26.43323799217292
9.68,-10.94830523912217,-13.3080129595627,27.159905623493046
9.69,-11.170654614120322,-13.226540146066641,27.89453757152778
9.700000000000001,-11.36020780441292,-13.065833335719166,28.62371041726397
9.71,-11.511820943346567,-12.822541048660309,29.332708930937084
9.72,-11.622765573622171,-12.493633871487276,30.007492268008747
9.73,-11.689370866482001,-12.091676889541374,30.63352819064705
9.74,-11.708852845522516,-11.630088120025807,31.19819110502656
9.75,-11.679720023809365,-11.121198655488627,31.691118785441585
9.76,-11.601773403877395,-10.576252663822725,32.10421237430619
9.77,-11.476106477730653,-10.005407388265839,32.43163638215418
9.78,-11.305105226842375,-9.41773314740054,32.66981868763913
9.790000000000001,-11.09244812215496,-8.821213335154145,32.81745053753434
9.8,-10.84310612408011,-8.222744420799124,32.875486546732844
9.81,-10.56326298477913,-7.6283408813737115,32.84716689832447
9.82,-10.255536809088047,-7.055497411932991,32.73874043679827
9.83,-9.924115178556956,-6.518301947861562,32.556102779713925
9.84,-9.57538061357982,-6.022993717994256,32.30508592043605
9.85,-9.215313854768121,-5.574309622579101,31.9924053571887
9.86,-8.849493862950848,-5.1754842332773165,31.62566009305539
9.870000000000001,-8.483097819174448,-4.82824979316327,31.213332635979008
9.88,-8.12090112470307,-4.532836216724696,30.764788998762114
9.89,-7.767277401018186,-4.287971089862341,30.290278699066516
9.9,-7.426198489818846,-4.090879669890214,29.800934759413536
9.91,-7.101269052286069,-3.9376341242916704,29.304081305571724
9.92,-6.795005723456592,-3.8250427837883434,28.798917339697912
9.93,-6.508992324216753,-3.750295845151804,28.289400251687123
9.94,-6.2445479394328105,-3.7105847313965454,27.779219125391485
9.950000000000001,-6.002735164425896,-3.703103784997533,27.271631202608813
9.96,-5.784360104972178,-3.7250502678902024,26.76946188308296
9.97,-5.589972377302607,-3.773624361470454,26.275104724503286
9.98,-5.41986510810309,-3.8460291665946613,25.790521442505018
9.99,-5.274074934514446,-3.939470703579669,25.317241910669146
10.0,-5.152221154371002,-4.0515962033060005,24.85648996218742
10.01,-5.053211606239902,-4.182392731541723,24.409751237290298
10.02,-4.976716903625895,-4.331015151255529,23.978111234269708
10.03,-4.922460157487609,-4.496599852007452,23.56265231609108
10.040000000000001,-4.890102096210478,-4.678499682819397,23.16452655648893
10.05,-4.879241065606771,-4.876283952175005,22.784955739967145
10.06,-4.889413028915544,-5.0897384280198485,22.42523136179855
10.07,-4.920091566802681,-5.318865337761301,22.0867146280252
10.08,-4.970687877360875,-5.563883368268575,21.770836455458316
10.09,-5.040550776109636,-5.825227665872715,21.47909747167826
10.1,-5.128966632085407,-6.10354959770545,21.213067991996358
10.11,-5.2351921064736775,-6.398782320149612,20.97436450739077
10.120000000000001,-5.35945696565394,-6.710833447431659,20.764944435536094
10.13,-5.502280274459708,-7.040101135671801,20.587022617578036
10.14,-5.663971181086662,-7.38659486883914,20.442932668466018
10.15,-5.844628917092566,-7.74993545875145,20.335126976953326
10.16,-6.044142797397285,-8.12935504507523,20.266176705597076
10.17,-6.262192220282793,-8.523697095325701,20.238771790758207
10.18,-6.498246667393162,-8.931416404866814,20.255720942601485
10.19,-6.751565703734573,-9.350579096911247,20.319951645095507
10.200000000000001,-7.021198977675358,-9.778862622520476,20.43451015601272
10.21,-7.305986220945805,-10.213555760604475,20.60256150692933
10.22,-7.604557248638451,-10.651558617922166,20.82738950322543
10.23,-7.915478834599507,-11.089772518224537,21.110682910027755
10.24,-8.23756525222145,-11.52261289171993,21.453023704468958
10.25,-8.569119607145346,-11.941385854562533,21.858017775072213
10.26,-8.907854618383602,-12.337414053718236,22.32745863416989
10.27,-9.250897971022862,-12.702104091092165,22.86118118895573
10.28,-9.594792316224012,-13.026946523528693,23.45706174148485
10.290000000000001,-9.935495271222237,-13.30351586281147,24.111017988673865
10.3,-10.268379419326775,-13.523470575663243,24.8170090223004
10.31,-10.588232309921295,-13.67855308374616,25.567035329003815
10.32,-10.889256458463635,-13.76058976366154,26.35113879028471
10.33,-11.165069346485872,-13.761490946949957,27.157402682505086
10.34,-11.409247751836174,-13.67277016130319,27.97258205325741
10.35,-11.618582251895727,-13.487555312511661,28.78406526930257
10.36,-11.786898483710786,-13.210965812566645,29.572329880023407
10.370000000000001,-11.908544672277031,-12.850293919958999,30.318869125645115
10.38,-11.979390601911955,-12.41341710564756,31.00768785787387
10.39,-11.996827616254992,-11.908798053058762,31.625302539897604
10.4,-11.959768618267422,-11.345484658086864,32.160741246385484
10.41,-11.868648070232402,-10.733110029093915,32.60554366348805
10.42,-11.725421993754955,-10.081892486909735,32.9537610888372
10.43,-11.53356796976198,-9.402635564831927,33.201956431546186
10.44,-11.29669503522769,-8.709980097040788,33.34900348040144
10.450000000000001,-11.016317362293398,-8.027658721145439,33.3957384471006
10.46,-10.698855501511465,-7.368535577016029,33.34560389322883
10.47,-10.351017293233658,-6.74284913527527,33.203758663799995
10.48,-9.979356100132753,-6.159178010499154,32.97700875725003
10.49,-9.590270807202486,-5.624440961216842,32.673807325436954
10.5,-9.19000582175756,-5.143896889910657,32.304254673640855
10.51,-8.784651073433643,-4.72114484301608,31.880098260563912
